time,demand
05-09-2019 20,2650.00
05-09-2019 21,2554.78
05-09-2019 22,2457.10
05-09-2019 23,2382.26
05-09-2019 00,2311.21
06-09-2019 01,2196.56
06-09-2019 02,2073.63
06-09-2019 03,1983.78
06-09-2019 04,1915.45
06-09-2019 05,1892.48
06-09-2019 06,1883.32
06-09-2019 07,1761.44
06-09-2019 08,1660.00
06-09-2019 09,1686.82
06-09-2019 10,1728.06
06-09-2019 11,1825.58
06-09-2019 12,1926.69
06-09-2019 13,1976.13
06-09-2019 14,1937.60
06-09-2019 15,2000.86
06-09-2019 16,2080.00
06-09-2019 17,2146.58
06-09-2019 18,2192.06
06-09-2019 19,2221.23
06-09-2019 20,2420.00
06-09-2019 21,2364.18
06-09-2019 22,2307.78
06-09-2019 23,2283.56
06-09-2019 00,2238.84
07-09-2019 01,2130.00
07-09-2019 02,2009.06
07-09-2019 03,1919.49
07-09-2019 04,1861.72
07-09-2019 05,1845.45
07-09-2019 06,1846.17
07-09-2019 07,1740.00
07-09-2019 08,1854.00
07-09-2019 09,1986.98
07-09-2019 10,2079.25
07-09-2019 11,2158.67
07-09-2019 12,2227.48
07-09-2019 13,2261.89
07-09-2019 14,2293.44
07-09-2019 15,2369.12
07-09-2019 16,2430.00
07-09-2019 17,2450.68
07-09-2019 18,2464.75
07-09-2019 19,2459.24
07-09-2019 20,2660.00
07-09-2019 21,2594.19
07-09-2019 22,2501.22
07-09-2019 23,2445.36
07-09-2019 00,2317.45
08-09-2019 01,2150.04
08-09-2019 02,2022.21
08-09-2019 03,1923.03
08-09-2019 04,1830.00
08-09-2019 05,1860.63
08-09-2019 06,1890.12
08-09-2019 07,1905.87
08-09-2019 08,1997.88
08-09-2019 09,2139.93
08-09-2019 10,2222.78
08-09-2019 11,2254.15
08-09-2019 12,2295.00
08-09-2019 13,2326.90
08-09-2019 14,2366.12
08-09-2019 15,2462.16
08-09-2019 16,2500.00
08-09-2019 17,2507.80
08-09-2019 18,2509.11
08-09-2019 19,2502.93
08-09-2019 20,2670.00
08-09-2019 21,2603.63
08-09-2019 22,2515.89
08-09-2019 23,2454.03
08-09-2019 00,2343.16
09-09-2019 01,2192.83
09-09-2019 02,2055.65
09-09-2019 03,1981.00
09-09-2019 04,1929.50
09-09-2019 05,1880.00
09-09-2019 06,1933.24
09-09-2019 07,1950.50
09-09-2019 08,2025.32
09-09-2019 09,2152.09
09-09-2019 10,2220.68
09-09-2019 11,2274.21
09-09-2019 12,2307.60
09-09-2019 13,2379.55
09-09-2019 14,2435.34
09-09-2019 15,2500.00
09-09-2019 16,2462.83
09-09-2019 17,2498.48
09-09-2019 18,2523.54
09-09-2019 19,2539.24
09-09-2019 20,2725.00
09-09-2019 21,2624.39
09-09-2019 22,2541.29
09-09-2019 23,2478.13
09-09-2019 00,2377.50
10-09-2019 01,2240.72
10-09-2019 02,2110.50
10-09-2019 03,2016.02
10-09-2019 04,1939.64
10-09-2019 05,1890.00
10-09-2019 06,1948.41
10-09-2019 07,1968.51
10-09-2019 08,2038.11
10-09-2019 09,2161.26
10-09-2019 10,2245.86
10-09-2019 11,2294.08
10-09-2019 12,2349.86
10-09-2019 13,2407.90
10-09-2019 14,2462.18
10-09-2019 15,2560.00
10-09-2019 16,2550.59
10-09-2019 17,2556.42
10-09-2019 18,2563.94
10-09-2019 19,2541.23
10-09-2019 20,2720.00
10-09-2019 21,2638.69
10-09-2019 22,2561.25
10-09-2019 23,2508.12
10-09-2019 00,2399.40
11-09-2019 01,2273.84
11-09-2019 02,2134.60
11-09-2019 03,2038.23
11-09-2019 04,1970.97
11-09-2019 05,1920.00
11-09-2019 06,1986.26
11-09-2019 07,2004.85
11-09-2019 08,2069.16
11-09-2019 09,2190.57
11-09-2019 10,2268.59
11-09-2019 11,2315.76
11-09-2019 12,2375.82
11-09-2019 13,2427.31
11-09-2019 14,2467.99
11-09-2019 15,2530.00
11-09-2019 16,2518.16
11-09-2019 17,2545.42
11-09-2019 18,2545.49
11-09-2019 19,2552.53
11-09-2019 20,2700.00
11-09-2019 21,2612.62
11-09-2019 22,2513.56
11-09-2019 23,2463.42
11-09-2019 00,2359.95
12-09-2019 01,2221.88
12-09-2019 02,2094.72
12-09-2019 03,1992.73
12-09-2019 04,1933.84
12-09-2019 05,1890.00
12-09-2019 06,1944.82
12-09-2019 07,1948.55
12-09-2019 08,1958.39
12-09-2019 09,2167.69
12-09-2019 10,2221.81
12-09-2019 11,2247.58
12-09-2019 12,2306.78
12-09-2019 13,2343.12
12-09-2019 14,2377.70
12-09-2019 15,2428.21
12-09-2019 16,2440.00
12-09-2019 17,2473.49
12-09-2019 18,2484.18
12-09-2019 19,2470.77
12-09-2019 20,2625.00
12-09-2019 21,2523.54
12-09-2019 22,2430.08
12-09-2019 23,2361.57
12-09-2019 00,2284.38
13-09-2019 01,2163.05
13-09-2019 02,2047.92
13-09-2019 03,1956.43
13-09-2019 04,1894.37
13-09-2019 05,1862.78
13-09-2019 06,1860.86
13-09-2019 07,1744.14
13-09-2019 08,1630.00
13-09-2019 09,1670.07
13-09-2019 10,1714.97
13-09-2019 11,1800.09
13-09-2019 12,1897.79
13-09-2019 13,1950.53
13-09-2019 14,1918.39
13-09-2019 15,1968.90
13-09-2019 16,2050.00
13-09-2019 17,2093.60
13-09-2019 18,2135.64
13-09-2019 19,2195.64
13-09-2019 20,2390.00
13-09-2019 21,2345.51
13-09-2019 22,2309.36
13-09-2019 23,2293.37
13-09-2019 00,2246.70
14-09-2019 01,2150.45
14-09-2019 02,2033.47
14-09-2019 03,1934.54
14-09-2019 04,1883.79
14-09-2019 05,1859.41
14-09-2019 06,1859.19
14-09-2019 07,1760.00
14-09-2019 08,1844.10
14-09-2019 09,1942.37
14-09-2019 10,2035.98
14-09-2019 11,2130.20
14-09-2019 12,2206.66
14-09-2019 13,2240.33
14-09-2019 14,2261.76
14-09-2019 15,2346.92
14-09-2019 16,2425.00
14-09-2019 17,2448.96
14-09-2019 18,2477.24
14-09-2019 19,2507.52
14-09-2019 20,2660.00
14-09-2019 21,2554.11
14-09-2019 22,2470.70
14-09-2019 23,2419.78
14-09-2019 00,2323.40
15-09-2019 01,2189.58
15-09-2019 02,2058.97
15-09-2019 03,1972.84
15-09-2019 04,1894.82
15-09-2019 05,1850.00
15-09-2019 06,1910.98
15-09-2019 07,1933.80
15-09-2019 08,1999.50
15-09-2019 09,2102.39
15-09-2019 10,2182.33
15-09-2019 11,2221.84
15-09-2019 12,2240.59
15-09-2019 13,2281.65
15-09-2019 14,2337.28
15-09-2019 15,2414.88
15-09-2019 16,2450.00
15-09-2019 17,2438.29
15-09-2019 18,2430.28
15-09-2019 19,2457.68
15-09-2019 20,2605.00
15-09-2019 21,2529.20
15-09-2019 22,2448.49
15-09-2019 23,2388.57
15-09-2019 00,2280.98
16-09-2019 01,2154.42
16-09-2019 02,2029.12
16-09-2019 03,1945.52
16-09-2019 04,1884.25
16-09-2019 05,1840.00
16-09-2019 06,1906.16
16-09-2019 07,1923.72
16-09-2019 08,1988.24
16-09-2019 09,2095.84
16-09-2019 10,2150.06
16-09-2019 11,2190.98
16-09-2019 12,2252.43
16-09-2019 13,2296.71
16-09-2019 14,2341.18
16-09-2019 15,2359.40
16-09-2019 16,2450.00
16-09-2019 17,2438.66
16-09-2019 18,2437.31
16-09-2019 19,2482.57
16-09-2019 20,2650.00
16-09-2019 21,2546.88
16-09-2019 22,2455.78
16-09-2019 23,2396.69
16-09-2019 00,2291.38
17-09-2019 01,2154.66
17-09-2019 02,2037.28
17-09-2019 03,1944.72
17-09-2019 04,1820.00
17-09-2019 05,1858.50
17-09-2019 06,1883.34
17-09-2019 07,1894.44
17-09-2019 08,1961.38
17-09-2019 09,2084.68
17-09-2019 10,2166.91
17-09-2019 11,2211.76
17-09-2019 12,2252.46
17-09-2019 13,2302.10
17-09-2019 14,2338.73
17-09-2019 15,2416.28
17-09-2019 16,2450.00
17-09-2019 17,2443.80
17-09-2019 18,2447.33
17-09-2019 19,2479.07
17-09-2019 20,2630.00
17-09-2019 21,2537.71
17-09-2019 22,2458.25
17-09-2019 23,2396.70
17-09-2019 00,2294.87
18-09-2019 01,2153.22
18-09-2019 02,2042.06
18-09-2019 03,1938.59
18-09-2019 04,1876.81
18-09-2019 05,1820.00
18-09-2019 06,1878.96
18-09-2019 07,1890.40
18-09-2019 08,1956.14
18-09-2019 09,2070.67
18-09-2019 10,2144.22
18-09-2019 11,2195.63
18-09-2019 12,2267.86
18-09-2019 13,2351.01
18-09-2019 14,2417.21
18-09-2019 15,2523.31
18-09-2019 16,2590.00
18-09-2019 17,2603.94
18-09-2019 18,2612.74
18-09-2019 19,2661.83
18-09-2019 20,2760.00
18-09-2019 21,2705.39
18-09-2019 22,2614.98
18-09-2019 23,2543.15
18-09-2019 00,2434.35
19-09-2019 01,2197.10
19-09-2019 02,2107.70
19-09-2019 03,2016.30
19-09-2019 04,1946.48
19-09-2019 05,1890.00
19-09-2019 06,1941.06
19-09-2019 07,1968.80
19-09-2019 08,2020.02
19-09-2019 09,2137.16
19-09-2019 10,2213.11
19-09-2019 11,2272.39
19-09-2019 12,2334.50
19-09-2019 13,2404.61
19-09-2019 14,2567.05
19-09-2019 15,2677.62
19-09-2019 16,2740.00
19-09-2019 17,2746.59
19-09-2019 18,2720.54
19-09-2019 19,2741.52
19-09-2019 20,2850.00
19-09-2019 21,2738.45
19-09-2019 22,2647.38
19-09-2019 23,2603.87
19-09-2019 00,2533.05
20-09-2019 01,2434.56
20-09-2019 02,2301.86
20-09-2019 03,2186.53
20-09-2019 04,2110.56
20-09-2019 05,2061.87
20-09-2019 06,2035.46
20-09-2019 07,1920.69
20-09-2019 08,1800.00
20-09-2019 09,1834.73
20-09-2019 10,1881.70
20-09-2019 11,1975.84
20-09-2019 12,2094.95
20-09-2019 13,2154.31
20-09-2019 14,2143.83
20-09-2019 15,2204.41
20-09-2019 16,2300.00
20-09-2019 17,2321.37
20-09-2019 18,2340.12
20-09-2019 19,2383.46
20-09-2019 20,2510.00
20-09-2019 21,2438.26
20-09-2019 22,2395.15
20-09-2019 23,2373.31
20-09-2019 00,2303.91
21-09-2019 01,2199.67
21-09-2019 02,2086.26
21-09-2019 03,1976.82
21-09-2019 04,1912.56
21-09-2019 05,1894.10
21-09-2019 06,1882.07
21-09-2019 07,1800.00
21-09-2019 08,1907.28
21-09-2019 09,2005.10
21-09-2019 10,2082.78
21-09-2019 11,2154.92
21-09-2019 12,2210.29
21-09-2019 13,2273.02
21-09-2019 14,2309.56
21-09-2019 15,2374.91
21-09-2019 16,2430.00
21-09-2019 17,2446.58
21-09-2019 18,2497.90
21-09-2019 19,2558.54
21-09-2019 20,2660.00
21-09-2019 21,2569.95
21-09-2019 22,2492.68
21-09-2019 23,2418.59
21-09-2019 00,2310.16
22-09-2019 01,2160.05
22-09-2019 02,2022.00
22-09-2019 03,1942.30
22-09-2019 04,1885.01
22-09-2019 05,1840.00
22-09-2019 06,1908.57
22-09-2019 07,1930.84
22-09-2019 08,2011.44
22-09-2019 09,2145.99
22-09-2019 10,2171.32
22-09-2019 11,2238.06
22-09-2019 12,2280.35
22-09-2019 13,2337.05
22-09-2019 14,2385.01
22-09-2019 15,2510.00
22-09-2019 16,2493.77
22-09-2019 17,2487.40
22-09-2019 18,2493.10
22-09-2019 19,2690.00
22-09-2019 20,2669.08
22-09-2019 21,2578.28
22-09-2019 22,2499.70
22-09-2019 23,2421.09
22-09-2019 00,2304.73
23-09-2019 01,2163.17
23-09-2019 02,2041.89
23-09-2019 03,1942.35
23-09-2019 04,1840.00
23-09-2019 05,1868.72
23-09-2019 06,1894.41
23-09-2019 07,1918.01
23-09-2019 08,1961.05
23-09-2019 09,2070.22
23-09-2019 10,2124.46
23-09-2019 11,2171.94
23-09-2019 12,2215.94
23-09-2019 13,2244.45
23-09-2019 14,2277.11
23-09-2019 15,2311.64
23-09-2019 16,2370.00
23-09-2019 17,2373.48
23-09-2019 18,2396.71
23-09-2019 19,2456.74
23-09-2019 20,2570.00
23-09-2019 21,2470.37
23-09-2019 22,2385.86
23-09-2019 23,2303.54
23-09-2019 00,2183.92
24-09-2019 01,2057.76
24-09-2019 02,1939.90
24-09-2019 03,1854.68
24-09-2019 04,1798.93
24-09-2019 05,1750.00
24-09-2019 06,1820.95
24-09-2019 07,1848.35
24-09-2019 08,1909.09
24-09-2019 09,2001.27
24-09-2019 10,2047.95
24-09-2019 11,2087.63
24-09-2019 12,2150.02
24-09-2019 13,2212.75
24-09-2019 14,2275.45
24-09-2019 15,2353.56
24-09-2019 16,2380.00
24-09-2019 17,2395.71
24-09-2019 18,2415.58
24-09-2019 19,2620.00
24-09-2019 20,2598.23
24-09-2019 21,2492.85
24-09-2019 22,2429.56
24-09-2019 23,2369.97
24-09-2019 00,2259.13
25-09-2019 01,2098.28
25-09-2019 02,1980.83
25-09-2019 03,1893.74
25-09-2019 04,1841.78
25-09-2019 05,1800.00
25-09-2019 06,1845.61
25-09-2019 07,1866.92
25-09-2019 08,1914.60
25-09-2019 09,2030.99
25-09-2019 10,2077.88
25-09-2019 11,2130.26
25-09-2019 12,2171.03
25-09-2019 13,2208.41
25-09-2019 14,2268.65
25-09-2019 15,2297.90
25-09-2019 16,2370.00
25-09-2019 17,2372.40
25-09-2019 18,2398.87
25-09-2019 19,2620.00
25-09-2019 20,2594.46
25-09-2019 21,2487.36
25-09-2019 22,2406.28
25-09-2019 23,2329.01
25-09-2019 00,2224.49
26-09-2019 01,2076.48
26-09-2019 02,1967.83
26-09-2019 03,1869.03
26-09-2019 04,1800.37
26-09-2019 05,1740.00
26-09-2019 06,1808.84
26-09-2019 07,1837.65
26-09-2019 08,1893.67
26-09-2019 09,2006.41
26-09-2019 10,2075.10
26-09-2019 11,2142.06
26-09-2019 12,2208.84
26-09-2019 13,2259.70
26-09-2019 14,2299.44
26-09-2019 15,2337.63
26-09-2019 16,2400.00
26-09-2019 17,2394.01
26-09-2019 18,2417.02
26-09-2019 19,2620.00
26-09-2019 20,2576.56
26-09-2019 21,2482.88
26-09-2019 22,2403.02
26-09-2019 23,2340.61
26-09-2019 00,2248.35
27-09-2019 01,2131.20
27-09-2019 02,2030.04
27-09-2019 03,1918.30
27-09-2019 04,1843.16
27-09-2019 05,1796.93
27-09-2019 06,1800.67
27-09-2019 07,1707.69
27-09-2019 08,1590.00
27-09-2019 09,1632.15
27-09-2019 10,1707.58
27-09-2019 11,1804.95
27-09-2019 12,1903.47
27-09-2019 13,1957.02
27-09-2019 14,1933.03
27-09-2019 15,1985.94
27-09-2019 16,2100.00
27-09-2019 17,2131.01
27-09-2019 18,2184.17
27-09-2019 19,2420.00
27-09-2019 20,2398.91
27-09-2019 21,2330.87
27-09-2019 22,2284.33
27-09-2019 23,2271.80
27-09-2019 00,2222.14
28-09-2019 01,2123.26
28-09-2019 02,2003.96
28-09-2019 03,1911.23
28-09-2019 04,1850.26
28-09-2019 05,1813.20
28-09-2019 06,1810.93
28-09-2019 07,1750.00
28-09-2019 08,1846.41
28-09-2019 09,1967.97
28-09-2019 10,2069.16
28-09-2019 11,2135.81
28-09-2019 12,2191.85
28-09-2019 13,2237.61
28-09-2019 14,2293.23
28-09-2019 15,2357.16
28-09-2019 16,2430.00
28-09-2019 17,2444.04
28-09-2019 18,2476.70
28-09-2019 19,2675.00
28-09-2019 20,2655.94
28-09-2019 21,2562.50
28-09-2019 22,2488.96
28-09-2019 23,2402.31
28-09-2019 00,2292.54
29-09-2019 01,2152.49
29-09-2019 02,2020.37
29-09-2019 03,1932.83
29-09-2019 04,1815.00
29-09-2019 05,1851.23
29-09-2019 06,1879.77
29-09-2019 07,1916.75
29-09-2019 08,1980.46
29-09-2019 09,2088.80
29-09-2019 10,2140.67
29-09-2019 11,2178.47
29-09-2019 12,2242.08
29-09-2019 13,2294.84
29-09-2019 14,2341.92
29-09-2019 15,2470.00
29-09-2019 16,2442.54
29-09-2019 17,2458.61
29-09-2019 18,2469.48
29-09-2019 19,2565.70
29-09-2019 20,2670.00
29-09-2019 21,2537.75
29-09-2019 22,2453.82
29-09-2019 23,2368.97
29-09-2019 00,2250.08
30-09-2019 01,2116.17
30-09-2019 02,2000.53
30-09-2019 03,1910.94
30-09-2019 04,1810.00
30-09-2019 05,1840.63
30-09-2019 06,1880.78
30-09-2019 07,1895.57
30-09-2019 08,1979.86
30-09-2019 09,2077.54
30-09-2019 10,2144.15
30-09-2019 11,2204.49
30-09-2019 12,2262.41
30-09-2019 13,2310.61
30-09-2019 14,2359.72
30-09-2019 15,2480.00
30-09-2019 16,2464.58
30-09-2019 17,2480.06
30-09-2019 18,2479.43
30-09-2019 19,2680.00
30-09-2019 20,2647.53
30-09-2019 21,2550.94
30-09-2019 22,2470.31
30-09-2019 23,2409.58
30-09-2019 00,2293.02
01-10-2019 01,2138.39
01-10-2019 02,2017.18
01-10-2019 03,1921.80
01-10-2019 04,1875.71
01-10-2019 05,1820.00
01-10-2019 06,1894.35
01-10-2019 07,1953.63
01-10-2019 08,1997.62
01-10-2019 09,2098.15
01-10-2019 10,2149.76
01-10-2019 11,2193.25
01-10-2019 12,2252.89
01-10-2019 13,2297.14
01-10-2019 14,2351.07
01-10-2019 15,2411.48
01-10-2019 16,2450.00
01-10-2019 17,2463.39
01-10-2019 18,2448.72
01-10-2019 19,2660.00
01-10-2019 20,2657.34
01-10-2019 21,2565.11
01-10-2019 22,2498.73
01-10-2019 23,2395.33
01-10-2019 00,2270.10
02-10-2019 01,2113.14
02-10-2019 02,1988.23
02-10-2019 03,1897.65
02-10-2019 04,1847.86
02-10-2019 05,1780.00
02-10-2019 06,1863.39
02-10-2019 07,1898.58
02-10-2019 08,1945.97
02-10-2019 09,2045.15
02-10-2019 10,2090.42
02-10-2019 11,2152.85
02-10-2019 12,2208.99
02-10-2019 13,2255.82
02-10-2019 14,2281.51
02-10-2019 15,2344.97
02-10-2019 16,2390.00
02-10-2019 17,2413.23
02-10-2019 18,2414.12
02-10-2019 19,2630.00
02-10-2019 20,2603.45
02-10-2019 21,2515.99
02-10-2019 22,2466.87
02-10-2019 23,2361.44
02-10-2019 00,2224.70
03-10-2019 01,2085.16
03-10-2019 02,1953.26
03-10-2019 03,1860.58
03-10-2019 04,1815.22
03-10-2019 05,1770.00
03-10-2019 06,1840.07
03-10-2019 07,1867.09
03-10-2019 08,1902.09
03-10-2019 09,1983.08
03-10-2019 10,2030.44
03-10-2019 11,2069.55
03-10-2019 12,2108.48
03-10-2019 13,2120.18
03-10-2019 14,2154.94
03-10-2019 15,2206.59
03-10-2019 16,2250.00
03-10-2019 17,2267.34
03-10-2019 18,2270.68
03-10-2019 19,2510.00
03-10-2019 20,2476.36
03-10-2019 21,2378.16
03-10-2019 22,2325.07
03-10-2019 23,2231.67
03-10-2019 00,2138.69
04-10-2019 01,2019.91
04-10-2019 02,1899.42
04-10-2019 03,1812.74
04-10-2019 04,1734.34
04-10-2019 05,1697.83
04-10-2019 06,1702.68
04-10-2019 07,1621.28
04-10-2019 08,1532.90
04-10-2019 09,1495.00
04-10-2019 10,1567.88
04-10-2019 11,1676.60
04-10-2019 12,1789.93
04-10-2019 13,1846.11
04-10-2019 14,1782.47
04-10-2019 15,1807.55
04-10-2019 16,1870.00
04-10-2019 17,1942.43
04-10-2019 18,2006.78
04-10-2019 19,2250.00
04-10-2019 20,2252.38
04-10-2019 21,2206.51
04-10-2019 22,2200.52
04-10-2019 23,2145.87
04-10-2019 00,2063.99
05-10-2019 01,1947.35
05-10-2019 02,1838.87
05-10-2019 03,1752.03
05-10-2019 04,1687.85
05-10-2019 05,1660.67
05-10-2019 06,1683.03
05-10-2019 07,1640.00
05-10-2019 08,1725.55
05-10-2019 09,1837.62
05-10-2019 10,1954.05
05-10-2019 11,2036.83
05-10-2019 12,2104.32
05-10-2019 13,2171.75
05-10-2019 14,2199.19
05-10-2019 15,2299.81
05-10-2019 16,2330.00
05-10-2019 17,2346.07
05-10-2019 18,2327.79
05-10-2019 19,2510.00
05-10-2019 20,2493.20
05-10-2019 21,2445.62
05-10-2019 22,2433.08
05-10-2019 23,2323.16
05-10-2019 00,2192.49
06-10-2019 01,2045.23
06-10-2019 02,1897.17
06-10-2019 03,1802.02
06-10-2019 04,1710.00
06-10-2019 05,1743.05
06-10-2019 06,1796.36
06-10-2019 07,1883.61
06-10-2019 08,1924.82
06-10-2019 09,2000.85
06-10-2019 10,2032.02
06-10-2019 11,2076.16
06-10-2019 12,2103.93
06-10-2019 13,2122.39
06-10-2019 14,2139.03
06-10-2019 15,2245.34
06-10-2019 16,2320.00
06-10-2019 17,2310.71
06-10-2019 18,2329.54
06-10-2019 19,2580.00
06-10-2019 20,2569.72
06-10-2019 21,2481.13
06-10-2019 22,2415.17
06-10-2019 23,2299.29
06-10-2019 00,2141.35
07-10-2019 01,2007.75
07-10-2019 02,1890.58
07-10-2019 03,1790.82
07-10-2019 04,1747.37
07-10-2019 05,1715.00
07-10-2019 06,1790.59
07-10-2019 07,1887.26
07-10-2019 08,1931.56
07-10-2019 09,1972.93
07-10-2019 10,2003.26
07-10-2019 11,2029.83
07-10-2019 12,2062.81
07-10-2019 13,2108.71
07-10-2019 14,2150.43
07-10-2019 15,2227.47
07-10-2019 16,2270.00
07-10-2019 17,2294.31
07-10-2019 18,2316.93
07-10-2019 19,2560.00
07-10-2019 20,2527.53
07-10-2019 21,2432.94
07-10-2019 22,2367.76
07-10-2019 23,2258.64
07-10-2019 00,2117.39
08-10-2019 01,1980.78
08-10-2019 02,1867.25
08-10-2019 03,1785.49
08-10-2019 04,1720.00
08-10-2019 05,1743.98
08-10-2019 06,1804.53
08-10-2019 07,1898.62
08-10-2019 08,1948.30
08-10-2019 09,2008.16
08-10-2019 10,2049.59
08-10-2019 11,2103.46
08-10-2019 12,2161.08
08-10-2019 13,2225.90
08-10-2019 14,2285.14
08-10-2019 15,2345.76
08-10-2019 16,2370.00
08-10-2019 17,2360.47
08-10-2019 18,2375.60
08-10-2019 19,2620.00
08-10-2019 20,2596.10
08-10-2019 21,2522.51
08-10-2019 22,2468.31
08-10-2019 23,2359.26
08-10-2019 00,2212.59
09-10-2019 01,2043.35
09-10-2019 02,1925.28
09-10-2019 03,1852.23
09-10-2019 04,1798.47
09-10-2019 05,1740.00
09-10-2019 06,1834.72
09-10-2019 07,1935.88
09-10-2019 08,1970.56
09-10-2019 09,2052.43
09-10-2019 10,2090.65
09-10-2019 11,2132.42
09-10-2019 12,2176.48
09-10-2019 13,2215.88
09-10-2019 14,2258.34
09-10-2019 15,2390.00
09-10-2019 16,2370.71
09-10-2019 17,2372.87
09-10-2019 18,2386.64
09-10-2019 19,2620.00
09-10-2019 20,2587.61
09-10-2019 21,2489.24
09-10-2019 22,2442.32
09-10-2019 23,2326.23
09-10-2019 00,2190.66
10-10-2019 01,2039.93
10-10-2019 02,1918.07
10-10-2019 03,1846.16
10-10-2019 04,1778.50
10-10-2019 05,1730.00
10-10-2019 06,1825.58
10-10-2019 07,1922.24
10-10-2019 08,1947.29
10-10-2019 09,2021.63
10-10-2019 10,2061.58
10-10-2019 11,2110.83
10-10-2019 12,2162.01
10-10-2019 13,2229.97
10-10-2019 14,2268.16
10-10-2019 15,2347.99
10-10-2019 16,2410.00
10-10-2019 17,2381.84
10-10-2019 18,2385.77
10-10-2019 19,2595.00
10-10-2019 20,2555.61
10-10-2019 21,2453.65
10-10-2019 22,2406.05
10-10-2019 23,2326.49
10-10-2019 00,2219.31
11-10-2019 01,2093.23
11-10-2019 02,1976.29
11-10-2019 03,1860.56
11-10-2019 04,1791.55
11-10-2019 05,1760.25
11-10-2019 06,1762.80
11-10-2019 07,1710.84
11-10-2019 08,1626.96
11-10-2019 09,1595.00
11-10-2019 10,1657.87
11-10-2019 11,1780.28
11-10-2019 12,1917.90
11-10-2019 13,1974.57
11-10-2019 14,1918.48
11-10-2019 15,1941.13
11-10-2019 16,2030.00
11-10-2019 17,2054.07
11-10-2019 18,2095.64
11-10-2019 19,2370.00
11-10-2019 20,2339.33
11-10-2019 21,2287.28
11-10-2019 22,2261.28
11-10-2019 23,2215.30
11-10-2019 00,2125.18
12-10-2019 01,2007.55
12-10-2019 02,1893.42
12-10-2019 03,1800.33
12-10-2019 04,1748.18
12-10-2019 05,1690.00
12-10-2019 06,1745.63
12-10-2019 07,1747.93
12-10-2019 08,1769.07
12-10-2019 09,1846.45
12-10-2019 10,1931.12
12-10-2019 11,2027.74
12-10-2019 12,2094.41
12-10-2019 13,2149.25
12-10-2019 14,2178.54
12-10-2019 15,2227.34
12-10-2019 16,2330.00
12-10-2019 17,2359.14
12-10-2019 18,2390.16
12-10-2019 19,2670.00
12-10-2019 20,2633.48
12-10-2019 21,2540.63
12-10-2019 22,2490.91
12-10-2019 23,2368.19
12-10-2019 00,2221.20
13-10-2019 01,2063.19
13-10-2019 02,1938.44
13-10-2019 03,1849.99
13-10-2019 04,1750.00
13-10-2019 05,1793.11
13-10-2019 06,1846.42
13-10-2019 07,1944.79
13-10-2019 08,1967.45
13-10-2019 09,2058.36
13-10-2019 10,2057.86
13-10-2019 11,2066.16
13-10-2019 12,2127.88
13-10-2019 13,2189.08
13-10-2019 14,2258.39
13-10-2019 15,2355.60
13-10-2019 16,2340.00
13-10-2019 17,2452.09
13-10-2019 18,2462.72
13-10-2019 19,2665.00
13-10-2019 20,2622.49
13-10-2019 21,2520.21
13-10-2019 22,2467.85
13-10-2019 23,2373.86
13-10-2019 00,2253.21
14-10-2019 01,2105.87
14-10-2019 02,1973.94
14-10-2019 03,1887.70
14-10-2019 04,1838.72
14-10-2019 05,1790.00
14-10-2019 06,1862.02
14-10-2019 07,1968.75
14-10-2019 08,1992.79
14-10-2019 09,2083.86
14-10-2019 10,2157.55
14-10-2019 11,2175.88
14-10-2019 12,2231.43
14-10-2019 13,2291.28
14-10-2019 14,2360.50
14-10-2019 15,2450.22
14-10-2019 16,2530.00
14-10-2019 17,2537.87
14-10-2019 18,2553.99
14-10-2019 19,2750.00
14-10-2019 20,2709.03
14-10-2019 21,2605.16
14-10-2019 22,2557.98
14-10-2019 23,2441.49
14-10-2019 00,2261.75
15-10-2019 01,2078.00
15-10-2019 02,1958.18
15-10-2019 03,1862.28
15-10-2019 04,1813.64
15-10-2019 05,1770.00
15-10-2019 06,1861.10
15-10-2019 07,1950.95
15-10-2019 08,2035.62
15-10-2019 09,2158.96
15-10-2019 10,2178.02
15-10-2019 11,2131.02
15-10-2019 12,2255.82
15-10-2019 13,2267.42
15-10-2019 14,2348.74
15-10-2019 15,2515.12
15-10-2019 16,2630.00
15-10-2019 17,2533.69
